date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:59	520618/520618	---M--	200	added ('OK')	image/png	etag:%22198a37edfa0752bb4f7ba928ccf010a9-ssl%22	https://optechanimation1.netlify.app/assets/images/hero/hero-bg3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/hero/hero-bg3.png	(from https://optechanimation1.netlify.app/index-06)
15:21:59	163287/163287	---M--	200	added ('OK')	image/png	etag:%2255fe9efe6ea6e451ec9ffcb28add41e5-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team6.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team6.png	(from https://optechanimation1.netlify.app/index-06)
15:22:00	3562/3562	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e463940310e159e82d25de8faf0a16b5-ssl-df%22	https://optechanimation1.netlify.app/assets/images/brand/brand01.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/brand/brand01.svg	(from https://optechanimation1.netlify.app/index-07)
15:22:00	809058/809058	---M--	200	added ('OK')	image/png	etag:%225cbed87502c7e52dad793e2e24528268-ssl%22	https://optechanimation1.netlify.app/assets/images/hero/hero-bg4.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/hero/hero-bg4.png	(from https://optechanimation1.netlify.app/index-07)
15:22:00	7179/7179	---MCZ	200	added ('OK')	image/svg+xml	etag:%2282fa08b911324dd2fa6be95ab0782f7d-ssl-df%22	https://optechanimation1.netlify.app/assets/images/brand/brand02.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/brand/brand02.svg	(from https://optechanimation1.netlify.app/index-07)
15:22:01	5471/5471	---MCZ	200	added ('OK')	image/svg+xml	etag:%223b858798f1ffb49a9c691b7f6555c092-ssl-df%22	https://optechanimation1.netlify.app/assets/images/brand/brand03.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/brand/brand03.svg	(from https://optechanimation1.netlify.app/index-07)
15:22:02	4193/4193	---MCZ	200	added ('OK')	image/svg+xml	etag:%225bff17c34762421acb157ccb46d1fe00-ssl-df%22	https://optechanimation1.netlify.app/assets/images/brand/brand04.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/brand/brand04.svg	(from https://optechanimation1.netlify.app/index-07)
15:22:02	8516/8516	---MCZ	200	added ('OK')	image/svg+xml	etag:%22eb277ee5b508dc63487e9de600444343-ssl-df%22	https://optechanimation1.netlify.app/assets/images/brand/brand05.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/brand/brand05.svg	(from https://optechanimation1.netlify.app/index-07)
15:22:04	230282/230282	---M--	200	added ('OK')	image/png	etag:%22f7d8448fd90691130daf7a0550785742-ssl%22	https://optechanimation1.netlify.app/assets/images/breadcrumb/breadcrumb.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/breadcrumb/breadcrumb.png	(from https://optechanimation1.netlify.app/about-us)
15:22:05	94098/94098	---M--	200	added ('OK')	image/png	etag:%2206180cb87296ae8a163ba1f9e7480091-ssl%22	https://optechanimation1.netlify.app/assets/images/cta/cta-bg3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/cta/cta-bg3.png	(from https://optechanimation1.netlify.app/about-us)
15:22:05	704175/704175	---M--	200	added ('OK')	image/png	etag:%22064a56cf62376ed9edb77a929337021b-ssl%22	https://optechanimation1.netlify.app/assets/images/hero/bg4.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/hero/bg4.png	(from https://optechanimation1.netlify.app/index-08)
15:22:07	610509/610509	---M--	200	added ('OK')	image/png	etag:%223c8d87fb9a01655fbd99b7e539de52b5-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog1.png	(from https://optechanimation1.netlify.app/blog)
15:22:09	704206/704206	---M--	200	added ('OK')	image/png	etag:%22126e7423bf962cdbafeef4ccb3867dd8-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog2.png	(from https://optechanimation1.netlify.app/blog)
15:22:09	581460/581460	---M--	200	added ('OK')	image/png	etag:%223a2c887016c6c322a505428c8a67f99d-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog4.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog4.png	(from https://optechanimation1.netlify.app/blog)
15:22:10	550797/550797	---M--	200	added ('OK')	image/png	etag:%22260421af1bfca43ef17493ce0a242863-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog3.png	(from https://optechanimation1.netlify.app/blog)
15:22:10	64714/64714	---M--	200	added ('OK')	image/png	etag:%22e0e2c5778c6762d7a555b5a77fe30242-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/recent-post1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/recent-post1.png	(from https://optechanimation1.netlify.app/blog)
15:22:10	608393/608393	---M--	200	added ('OK')	image/png	etag:%22bfc71ea6d08200268c9a9fc8faa5144e-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog5.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog5.png	(from https://optechanimation1.netlify.app/blog)
15:22:11	73289/73289	---M--	200	added ('OK')	image/png	etag:%226e62ac93458213a91f72325cbef3387c-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/recent-post2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/recent-post2.png	(from https://optechanimation1.netlify.app/blog)
15:22:12	60356/60356	---M--	200	added ('OK')	image/png	etag:%2262e5a4699b57c26e42275d1abe1761bc-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/recent-post3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/recent-post3.png	(from https://optechanimation1.netlify.app/blog)
15:22:12	206596/206596	---M--	200	added ('OK')	image/png	etag:%227e5043d42c29024763cf526713a378fb-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog10.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog10.png	(from https://optechanimation1.netlify.app/blog-grid)
15:22:14	240959/240959	---M--	200	added ('OK')	image/png	etag:%225c98955f9889d7d012610cbd01a705e7-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog11.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog11.png	(from https://optechanimation1.netlify.app/blog-grid)
15:22:17	218974/218974	---M--	200	added ('OK')	image/png	etag:%228598714ea2a6e5414bc868b139f7a134-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog13.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog13.png	(from https://optechanimation1.netlify.app/blog-grid)
15:22:17	198930/198930	---M--	200	added ('OK')	image/png	etag:%2221f36227960cbbb7a8673f0a4e9daedd-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog12.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog12.png	(from https://optechanimation1.netlify.app/blog-grid)
15:22:18	198364/198364	---M--	200	added ('OK')	image/png	etag:%228438f89ddd4238e005163468afdbcbd0-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog14.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog14.png	(from https://optechanimation1.netlify.app/blog-grid)
15:22:19	275381/275381	---M--	200	added ('OK')	image/png	etag:%22485c1915a73af8ae6c7458c852dbc7ae-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/b-d-thumb1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/b-d-thumb1.png	(from https://optechanimation1.netlify.app/single-blog)
15:22:20	704578/704578	---M--	200	added ('OK')	image/png	etag:%22f9949735a71aa50359951503cd157c6b-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog-single.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog-single.png	(from https://optechanimation1.netlify.app/single-blog)
15:22:21	802/802	---M--	200	added ('OK')	image/svg+xml	etag:%224fae8b5906501e0694a0efdeec49444b-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/quote.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/quote.svg	(from https://optechanimation1.netlify.app/single-blog)
15:22:21	216214/216214	---M--	200	added ('OK')	image/png	etag:%22c1ddae080a1e932320addd7a09fb2033-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/b-d-thumb2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/b-d-thumb2.png	(from https://optechanimation1.netlify.app/single-blog)
15:22:23	162319/162319	---M--	200	added ('OK')	image/png	etag:%2282b1bebc5c0b7df596d0eb5933e5fda8-ssl%22	https://optechanimation1.netlify.app/assets/images/service/bg.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/service/bg.png	(from https://optechanimation1.netlify.app/single-service)
15:22:23	1686/1686	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f6d9b910da2a33b422bb19254504e046-ssl-df%22	https://optechanimation1.netlify.app/assets/images/service/icon.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/service/icon.svg	(from https://optechanimation1.netlify.app/single-service)
15:22:25	464294/464294	---M--	200	added ('OK')	image/png	etag:%220eb4e0e42ed12b9dfca7a326bc54999d-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team7.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team7.png	(from https://optechanimation1.netlify.app/team)
15:22:25	2463589/2463589	---M--	200	added ('OK')	image/png	etag:%2250122cd4ffcba873e3ce9f67db50b581-ssl%22	https://optechanimation1.netlify.app/assets/images/service/service-deatils.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/service/service-deatils.png	(from https://optechanimation1.netlify.app/single-service)
15:22:26	514324/514324	---M--	200	added ('OK')	image/png	etag:%22a00a4b06e40e10a2deef2c983174c68a-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team8.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team8.png	(from https://optechanimation1.netlify.app/team)
15:22:26	354617/354617	---M--	200	added ('OK')	image/png	etag:%22953b3befd9e0638a093efe0193d4572b-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team-details.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team-details.png	(from https://optechanimation1.netlify.app/single-team)
15:22:27	2408/2408	---MCZ	200	added ('OK')	image/svg+xml	etag:%22bc081b1294cd8a027b0b92154308ac1e-ssl-df%22	https://optechanimation1.netlify.app/assets/images/breadcrumb/errors404.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/breadcrumb/errors404.svg	(from https://optechanimation1.netlify.app/errors-404)
15:22:27	185728/185728	---M--	200	added ('OK')	image/png	etag:%22c9854373c255f331c70db16046441dfc-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop01.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop01.png	(from https://optechanimation1.netlify.app/shop)
15:22:28	163191/163191	---M--	200	added ('OK')	image/png	etag:%229d546d313501cc3203f8fd6f4d1986e8-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop2.png	(from https://optechanimation1.netlify.app/shop)
15:22:29	128039/128039	---M--	200	added ('OK')	image/png	etag:%2230d1fa305ffd73db4454a9dd4531d45d-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop3.png	(from https://optechanimation1.netlify.app/shop)
15:22:29	123800/123800	---M--	200	added ('OK')	image/png	etag:%227e37ae8c49aac7cd25021a86a7e5b975-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop4.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop4.png	(from https://optechanimation1.netlify.app/shop)
15:22:30	102829/102829	---M--	200	added ('OK')	image/png	etag:%2295baa1c9ffc5eb6a8c57586f3725593f-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop5.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop5.png	(from https://optechanimation1.netlify.app/shop)
15:22:31	86359/86359	---M--	200	added ('OK')	image/png	etag:%223cd8cbf27e656525fc99f6505c88bb22-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop6.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop6.png	(from https://optechanimation1.netlify.app/shop)
15:22:31	31009/31009	---M--	200	added ('OK')	image/png	etag:%2262926d848e485a02a5b68c3cf43a8698-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop7.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop7.png	(from https://optechanimation1.netlify.app/shop)
15:22:32	81344/81344	---M--	200	added ('OK')	image/png	etag:%220852015412c1cd658dcec63350949bfb-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop8.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop8.png	(from https://optechanimation1.netlify.app/shop)
15:22:33	133735/133735	---M--	200	added ('OK')	image/png	etag:%22bbb75c66ac88af2e47c8b342591e55d7-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop9.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop9.png	(from https://optechanimation1.netlify.app/shop)
15:22:34	70694/70694	---M--	200	added ('OK')	image/png	etag:%22757a31bd5323816ed0e63d5d379a6e83-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop10.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop10.png	(from https://optechanimation1.netlify.app/shop)
15:22:34	90968/90968	---M--	200	added ('OK')	image/png	etag:%22146c2091cac3c3852df5297eca58f14b-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop11.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop11.png	(from https://optechanimation1.netlify.app/shop)
15:22:35	80986/80986	---M--	200	added ('OK')	image/png	etag:%2294e0a1e8e81f4904a6bbd5f1ddfd714a-ssl%22	https://optechanimation1.netlify.app/assets/images/shop/shop12.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop12.png	(from https://optechanimation1.netlify.app/shop)
15:22:36	1267/1267	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e2dc9af879fd94086cdfb137b6462aea-ssl-df%22	https://optechanimation1.netlify.app/assets/images/shop/shop.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shop/shop.svg	(from https://optechanimation1.netlify.app/my-cart)
15:22:36	384/384	---M--	200	added ('OK')	image/svg+xml	etag:%22f62156ac24385dc963a2562e60638e6d-ssl%22	https://optechanimation1.netlify.app/assets/images/breadcrumb/mark!.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/breadcrumb/mark!.svg	(from https://optechanimation1.netlify.app/checkout)
15:22:37	341724/341724	---M--	200	added ('OK')	image/png	etag:%228997c63dfaa72ab5e25f755e6ea668d2-ssl%22	https://optechanimation1.netlify.app/assets/images/p2/p5.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p2/p5.png	(from https://optechanimation1.netlify.app/portfolio-01)
15:22:38	356034/356034	---M--	200	added ('OK')	image/png	etag:%22429264f801d0f08820c8451e93c500cf-ssl%22	https://optechanimation1.netlify.app/assets/images/p2/p6.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p2/p6.png	(from https://optechanimation1.netlify.app/portfolio-01)
15:22:39	239204/239204	---M--	200	added ('OK')	image/png	etag:%2227650910fc244421a5ec9c0a34413413-ssl%22	https://optechanimation1.netlify.app/assets/images/p2/p7.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p2/p7.png	(from https://optechanimation1.netlify.app/portfolio-01)
15:22:39	266368/266368	---M--	200	added ('OK')	image/png	etag:%22ec574f99b355eb6cb93327c291776b4a-ssl%22	https://optechanimation1.netlify.app/assets/images/p2/p8.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p2/p8.png	(from https://optechanimation1.netlify.app/portfolio-01)
15:22:40	292250/292250	---M--	200	added ('OK')	image/png	etag:%22004ecb20ea5cd24f9aa8e2c7a079aab5-ssl%22	https://optechanimation1.netlify.app/assets/images/p2/p9.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p2/p9.png	(from https://optechanimation1.netlify.app/portfolio-01)
15:22:46	336689/336689	---M--	200	added ('OK')	image/png	etag:%22e320188336b2f2e94d5edacd3107bc5b-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p_details.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p_details.png	(from https://optechanimation1.netlify.app/single-portfolio)
15:22:47	1152538/1152538	---M--	200	added ('OK')	image/png	etag:%2207b41e605bfa9d97b055a1b56a477196-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p9.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p9.png	(from https://optechanimation1.netlify.app/portfolio-02)
15:22:47	1969685/1969685	---M--	200	added ('OK')	image/png	etag:%22b9b2c19d05a0816f2a9eb5b84a9039c9-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p8.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p8.png	(from https://optechanimation1.netlify.app/portfolio-02)
15:22:47	1037121/1037121	---M--	200	added ('OK')	image/png	etag:%2249200e1136d0562a60e5a1660d3ae1ce-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p10.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p10.png	(from https://optechanimation1.netlify.app/portfolio-02)
